TaxonID,TaxonName,WoldaCode,Authority,TaxonomicLevel,CommonName,TaxonomicPhylum,TaxonomicClass,TaxonomicOrder,TaxonomicFamily,TaxonomicGenus,Notes
11751,"Polana (Bohemanella) bohemani","4J 138A (=138B)","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Polana ","None"
11752,"Scaris vulgata","4J 178","Unknown","Species","Bug","Arthropoda","Insecta","Hemiptera","Cicadellidae","Scaris ","Synonym: Clinonaria vulgata DeLong et Freytag."
11753,"Curtara (C.) cumbressa","4J 178B","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Curtara ","None"
11754,"Scaris exerda var. supera","4J 193A","Unknown","Species","Bug","Arthropoda","Insecta","Hemiptera","Cicadellidae","Scaris ","Synonym for Scaris is Clinonaria."
11755,"Curtara divisa","4J 200","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Curtara ","None"
11756,"Scaris crinatana","4J 205A","Unknown","Species","Bug","Arthropoda","Insecta","Hemiptera","Cicadellidae","Scaris ","Synonym: Clinonaria crinatana DeLong et Freytag"
11757,"Curtara tropicana","4J 205B","DeLong & Wolda","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Curtara ","None"
11758,"Ponanella ena","4J 313","DeLong & Freytag","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Ponanella ","None"
11759,"Polana (Polanana) nigrolabes","4J 315A","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Polana ","None"
11760,"Hecalopona lyrata","4J 316A","Unknown","Species","Unknown","Arthropoda","Insecta","Unknown","Unknown","Hecalopona ","None"
11761,"Hecalopona bulla","4J 316B","Unknown","Species","Unknown","Arthropoda","Insecta","Unknown","Unknown","Hecalopona ","None"
11762,"Polana julna n. sp.","4J 319","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Polana ","None"
11763,"Tenuacia macera","4J 320C","Delong","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Tenuacia ","None"
11764,"Scaris sundara","4J 325","Unknown","Species","Bug","Arthropoda","Insecta","Hemiptera","Cicadellidae","Scaris ","Synonym for Scaris is Clinonaria."
11765,"Gypona (Marganalana) targa","4J 330","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Gypona ","None"
11766,"Zonana flamma","4J 335C","Unknown","Species","Unknown","Arthropoda","Insecta","Unknown","Unknown","Zonana ","None"
11767,"Gypona (Marganalana) gelbana","4J 336","DeLong & Kolbe","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Gypona ","None"
11768,"Curtara (Curtara) culpa","4J 337","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Curtara ","None"
11769,"Hecalopona bimaculata","4J 340A-1","Unknown","Species","Unknown","Arthropoda","Insecta","Unknown","Unknown","Hecalopona ","None"
11770,"Scaris decorata","4J 350","Unknown","Species","Bug","Arthropoda","Insecta","Hemiptera","Cicadellidae","Scaris ","Synonym for Scaris is Clinonaria."
11771,"Curtara breva","4J 476A","DeLong & Wolda","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Curtara ","None"
11772,"Unknown Insect sp275","4J 582","(DeLong & Freytag)","Species","None","Arthropoda","Insecta","Hemiptera","Cicadellidae","Ponana ","None"
11773,"Unknown Insect sp274","4J 608  = 4J-24","Unknown","Species","None","Arthropoda","Insecta","Hemiptera","Cicadellidae","Polana ","None"
11774,"Unknown Insect sp138","4I 30A","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11775,"Unknown Insect sp137","4I 30B","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11776,"Unknown Insect sp136","4I 30C","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11777,"Unknown Insect sp135","4I 30D","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11778,"Idiocerus capnus","4I 31A","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Idiocerus ","None"
11779,"Unknown Insect sp134","4I 31E","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11780,"Unknown Insect sp133","4I 31F","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11781,"Unknown Insect sp132","4I 31G","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11782,"Unknown Insect sp131","4I 164A","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11783,"Unknown Insect sp130","4I 164B","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11784,"Unknown Insect sp129","4I 189","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11785,"Unknown Insect sp128","4I 565","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11786,"Unknown Insect sp127","4I 615 = 30H","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11787,"Unknown Insect sp126","4I 615 too","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11788,"Unknown Insect sp125","4I 619A (=619C)","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11789,"Unknown Insect sp124","4I 702","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11790,"Unknown Insect sp123","4I 706","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11791,"Unknown Insect sp122","4I 710","Unknown","Species","None","Arthropoda","Insecta","Unknown","Unknown","Unknown","Possibly Order: Hemiptera, Family: Cicadellidae, Genus: Idioceri"
11792,"Xestocephalus brunneus","4C 15A","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Xestocephalus ","None"
11793,"Xestocephalus costatus","4C 15C","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Xestocephalus ","None"
11794,"Xestocephalus miramari","4C 15D","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Xestocephalus ","None"
11795,"Xestocephalus ancorifer","4C 16A","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Xestocephalus ","None"
11796,"Xestocephalus albometus ?+ X.subtesselatus","4C 27B","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Xestocephalus ","None"
11797,"Xestocephalus desertorum","4C 46A","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Xestocephalus ","None"
11798,"Xestocephalus albopunctatus","4C 46B","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Xestocephalus ","None"
11799,"Xestocephalus fulvus","4C 46C","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Xestocephalus ","None"
11800,"Portanus minor","4C 122","Unknown","Species","Unknown","Arthropoda","Insecta","Hemiptera","Cicadellidae","Portanus ","None"
11801,"Choerododis rhombicollis","OR-1","Unknown","Species","Praying mantid","Arthropoda","Insecta","Dictyoptera","Mantidae","Choerododis ","None"
11802,"Peucestes championi","OR-2","Unknown","Species","Unknown","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Peucestes ","None"
11803,"Unknown Insect sp195","OR-4","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11804,"Unknown Insect sp194","OR-5","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11805,"Unknown Insect sp191","OR-7","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11806,"Pycnopalpa bicordatum","OR-8","Brunner von Wattenwyl, 1878","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Pycnopalpa ","None"
11807,"Mantidae","OR-9","Unknown","Family","Praying mantids","Arthropoda","Insecta","Dictyoptera","Mantidae","Unknown","None"
11808,"Unknown Insect sp185","OR-10","Unknown","Species","Praying mantid","Arthropoda","Insecta","Dictyoptera","Mantidae","Unknown","None"
11809,"Unknown Insect sp202","OR-11","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11810,"Unknown Insect sp201","OR-12","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11811,"Unknown Insect sp200","OR-13","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11812,"Unknown Insect sp199","OR-13B","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11813,"Unknown Insect sp198","OR-14","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11814,"Unknown Insect sp197","OR-15","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11815,"Unknown Insect sp183","OR-16","Unknown","Species","Praying mantid","Arthropoda","Insecta","Dictyoptera","Mantidae","Unknown","None"
11816,"Unknown Insect sp196","OR-17","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11817,"Unknown Insect sp203","OR-17B","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11818,"Unknown Insect sp182","OR-18","Unknown","Species","Praying mantid","Arthropoda","Insecta","Dictyoptera","Mantidae","Unknown","None"
11819,"Unknown Insect sp187","OR-18B","Unknown","Species","Praying mantid","Arthropoda","Insecta","Dictyoptera","Mantidae","Unknown","None"
11820,"Unknown Insect sp181","OR-19(=OR-56)","Unknown","Species","Praying mantid","Arthropoda","Insecta","Dictyoptera","Mantidae","Unknown","None"
11821,"Acanthops falcata","OR-20","Unknown","Species","Unknown","Arthropoda","Insecta","Dictyoptera","Mantidae","Acanthops ","None"
11822,"Unknown Insect sp192","OR-21","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11823,"Unknown Insect sp213","OR-22","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11824,"Phyllovatas chlorophaea","OR-23","Unknown","Species","Praying mantid","Arthropoda","Insecta","Dictyoptera","Mantidae","Phyllovatas ","None"
11825,"Unknown Insect sp231","OR-24","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11826,"Unknown Insect sp232","OR-24B","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11827,"Angela pr. Quadrimaculata","OR-25","Unknown","Species","Praying mantid","Arthropoda","Insecta","Dictyoptera","Mantidae","Angela ","None"
11828,"Unknown Insect sp233","OR-27","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11829,"Unknown Insect sp247","OR-29","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11830,"Unknown Insect sp235","OR-30","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11831,"Unknown Insect sp230","OR-30B(OR-124)","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11832,"Unknown Insect sp237","OR-31","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11833,"Unknown Insect sp238","OR-32","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11834,"Unknown Insect sp239","OR-33","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11835,"Unknown Insect sp240","OR-36","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11836,"Unknown Insect sp241","OR-37","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11837,"Unknown Insect sp242","OR-40","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11838,"Unknown Insect sp243","OR-41","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11839,"Unknown Insect sp244","OR-42","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11840,"Unknown Insect sp229","OR-43","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11841,"Unknown Insect sp246","OR-44","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11842,"Unknown Insect sp193","OR-47","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11843,"Unknown Insect sp248","OR-48 (=OR-121)","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11844,"Unknown Insect sp190","OR-50","Unknown","Species","Mole crickets or Tree crickets","Arthropoda","Insecta","Orthoptera","Gryllidae","Unknown","Nine species of this family are vulnerable or endangered."
11845,"Unknown Insect sp249","OR-51","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11846,"Unknown Insect sp250","OR-52","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11847,"Unknown Insect sp189","OR-53","Unknown","Species","Mole crickets or Tree crickets
                             crickets, swierszcze","Arthropoda","Insecta","Orthoptera","Gryllidae","Unknown","None"
11848,"Unknown Insect sp253","OR-58 (=OR-102)","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11849,"Unknown Insect sp252","OR-64 (=OR-63)","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11850,"Unknown Insect sp251","OR-68 (=OR-35)","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11851,"Unknown Insect sp245","OR-70 (=OR-103, =OR-149)","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11852,"Unknown Insect sp236","OR-74","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11853,"Unknown Insect sp188","OR-81","Unknown","Species","Mole crickets or Tree crickets
                             crickets, swierszcze","Arthropoda","Insecta","Orthoptera","Gryllidae","Unknown","Nine species of this family are vulnerable or endangered."
11854,"Unknown Insect sp215","OR-87 (=OR-55)","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11855,"Unknown Insect sp205","OR-87B","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11856,"Unknown Insect sp206","OR-88","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11857,"Unknown Insect sp207","OR-90","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11858,"Unknown Insect sp208","OR-91","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11859,"Unknown Insect sp209","OR-93","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11860,"Unknown Insect sp210","OR-96","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
11861,"Unknown Insect sp254","OR-98","Unknown","Species","None","Arthropoda","Insecta","Phasmida","Phasmidae","Unknown","None"
11862,"Unknown Insect sp211","OR-99","Unknown","Species","Bush cricket or Long-horned katydid","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Unknown","None"
