LocationID,ExactName,TownName,CountyStateProvince,Country,Continent,Ocean,LongitudeDegrees,LongitudeMinutes,EorW,LatitudeDegrees,LatitudeMinutes,NorS,LongDD,LatDD,North,East,South,West,Altitude,Area,Notes,SpatialAccuracy,LocationExtent
10715,"Hudson's Bay Company, West region, (Central British Columbia)","Not applicable","British Columbia","Canada","North America","Not applicable",1.2500000000000000e+02,0.0000000000000000e+00,"W",5.3000000000000000e+01,0.0000000000000000e+00,"N",-1.2500000000000000e+02,5.3000000000000000e+01,56.5000000000,-120.0000000000,52.0000000000,-130.0000000000,,,"This region consists of smaller districts. Region designated by Hudson's Bay Company.",2,1
10716,"Hudson's Bay Company, Athabasca Basin region, (Northern Alberta, parts of British Columbia, Saskatchewan and Northwest Territories)","Not applicable","Alberta/British Columbia/Saskatchewan/Northwest Territories","Canada","North America","Not applicable",1.1300000000000000e+02,0.0000000000000000e+00,"W",5.5000000000000000e+01,0.0000000000000000e+00,"N",-1.1300000000000000e+02,5.5000000000000000e+01,62.0000000000,-103.0000000000,52.0000000000,-121.0000000000,,,"This region consists of smaller districts. The regions have been selected to maintain a constant area over the sampling period.",2,1
10717,"Hudson's Bay Company, West Central region, (Central Saskatchewan and parts of Alberta and Manitoba)","Not applicable","Saskatchewan/Alberta/Manitoba","Canada","North America","Not applicable",1.0500000000000000e+02,0.0000000000000000e+00,"W",5.3000000000000000e+01,0.0000000000000000e+00,"N",-1.0500000000000000e+02,5.3000000000000000e+01,56.5000000000,-99.0000000000,52.0000000000,-113.0000000000,,,"This region consists of smaller districts. The regions have been selected to maintain a constant area over the sampling period.",2,1
10718,"Hudson's Bay Company, Upper Saskatchewan region, (Southern Alberta and Saskatchewan)","Not applicable","Alberta/Saskatchewan","Canada","North America","Not applicable",1.1100000000000000e+02,0.0000000000000000e+00,"W",5.2000000000000000e+01,0.0000000000000000e+00,"N",-1.1100000000000000e+02,5.2000000000000000e+01,54.0000000000,-102.0000000000,49.0000000000,-115.5000000000,,,"This region consists of smaller districts. The regions have been selected to maintain a constant area over the sampling period.",2,1
10719,"Hudson's Bay Company, Winnipeg Basin region, (Southern Manitoba and Saskatchewan)","Not applicable","Manitoba/Saskatchewan","Canada","North America","Not applicable",1.0100000000000000e+02,0.0000000000000000e+00,"W",5.0000000000000000e+01,0.0000000000000000e+00,"N",-1.0100000000000000e+02,5.0000000000000000e+01,53.5000000000,-95.0000000000,49.0000000000,-109.9200000000,,,"This region consists of smaller districts. The regions have been selected to maintain a constant area over the sampling period.",2,1
10720,"Hudson's Bay Company, North Central region, (Northern Manitoba and North-West Ontario)","Not applicable","Manitoba/Ontario","Canada","North America","Not applicable",9.4000000000000000e+01,0.0000000000000000e+00,"W",5.7000000000000000e+01,0.0000000000000000e+00,"N",-9.4000000000000000e+01,5.7000000000000000e+01,60.0000000000,-87.0000000000,54.0000000000,-101.9200000000,,,"This region consists of smaller districts. The regions have been selected to maintain a constant area over the sampling period.",2,1
10721,"Hudson's Bay Company, James Bay region, (Northern Ontario and Western Quebec)","Not applicable","Ontario/Quebec","Canada","North America","Not applicable",8.2000000000000000e+01,0.0000000000000000e+00,"W",5.2000000000000000e+01,0.0000000000000000e+00,"N",-8.2000000000000000e+01,5.2000000000000000e+01,62.5000000000,-73.5000000000,50.5000000000,-92.0000000000,,,"This region consists of smaller districts. The regions have been selected to maintain a constant area over the sampling period.",2,1
10722,"Hudson's Bay Company, Lakes region, (Southern Ontario)","Not applicable","Ontario","Canada","North America","Not applicable",8.5000000000000000e+01,0.0000000000000000e+00,"W",4.8000000000000000e+01,0.0000000000000000e+00,"N",-8.5000000000000000e+01,4.8000000000000000e+01,50.0000000000,-74.3300000000,42.0000000000,-95.0000000000,,,"This region consists of smaller districts. The regions have been selected to maintain a constant area over the sampling period.",2,1
10723,"Hudson's Bay Company, Gulf region, (Southern Quebec)","Not applicable","Quebec","Canada","North America","Not applicable",4.0000000000000000e+01,0.0000000000000000e+00,"W",7.0000000000000000e+01,0.0000000000000000e+00,"N",-4.0000000000000000e+01,7.0000000000000000e+01,51.5000000000,-57.0000000000,45.0000000000,-79.5000000000,,,"This region consists of smaller districts. The regions have been selected to maintain a constant area over the sampling period.",2,1
10724,"Rocky Mountain Biological Laboratory, Elk Mountains","Not applicable","Colorado","USA","North America","Not applicable",1.0600000000000000e+02,5.9000000000000000e+01,"W",3.8000000000000000e+01,5.8000000000000000e+01,"N",-1.0698333333333333e+02,3.8966666666666669e+01,38.9700000000,-106.9800000000,38.9700000000,-106.9800000000,2.9000000000000000e+03,,"The site is surrounded by seral stands of aspen (Populus tremuloides) and riparian corridors of Engelmann spruce (Picea engelmanni) and subalpine fir (Abies lasiocarpa).",6,3
10725,"Tentsmuir","Tentsmuir","Fife","UK - Scotland","Europe","Not applicable",2.0000000000000000e+00,5.0000000000000000e+01,"W",5.6000000000000000e+01,2.5000000000000000e+01,"N",-2.8333333333333335e+00,5.6416666666666664e+01,56.4300000000,-2.7800000000,56.3800000000,-2.8000000000,1.0000000000000000e+01,,"None",3,3
10726,"Kessock","Kessock","Highland","UK - Scotland","Europe","Not applicable",4.0000000000000000e+00,1.5000000000000000e+01,"W",5.7000000000000000e+01,3.2000000000000000e+01,"N",-4.2500000000000000e+00,5.7533333333333331e+01,57.5300000000,-4.2500000000,57.5300000000,-4.2500000000,8.0000000000000000e+01,,"Approximate longitude.",3,3
10727,"Alajoki, (South Ostrobothnia)","Alajoki","Vaasa","Finland","Europe","Not applicable",2.2000000000000000e+01,5.5000000000000000e+01,"E",6.3000000000000000e+01,0.0000000000000000e+00,"N",2.2916666666666668e+01,6.3000000000000000e+01,63.0800000000,22.9200000000,63.0800000000,22.9200000000,,2.8000000000000000e+03,"A mixed environment: Cultivated field 73%, abandoned field 1%, pine forest 17%, spruce forest 7%, river 1% and inhabited area 1%.",3,2
10728,"Mont St. Hilaire, Rouville County","Mont St. Hilaire, Rouville County","Quebec","Canada","North America","Not applicable",7.3000000000000000e+01,0.0000000000000000e+00,"W",4.5000000000000000e+01,0.0000000000000000e+00,"N",-7.3000000000000000e+01,4.5000000000000000e+01,45.5000000000,-73.1500000000,45.5000000000,-73.1500000000,,1.0000000000000000e+03,"Essentially a forested island in the St. Lawrence plain. Approximate co-ordinates. Other important elements are Quercus rubra, Ostrya virginiana, and Tilia americana.",3,2
10729,"Bialowieza Primeval Forest (Exploited forests in the Polish part)","Not applicable","Bialystok","Poland","Europe","Not applicable",2.4000000000000000e+01,0.0000000000000000e+00,"E",5.2000000000000000e+01,4.5000000000000000e+01,"N",2.4000000000000000e+01,5.2750000000000000e+01,52.7500000000,23.9000000000,52.7500000000,23.9000000000,1.6500000000000000e+02,5.3000000000000000e+04,"40% of the BPF is Polish. Total area of BPF is 1250km^2. The BPF is the best preserved lowland forest in Europe, this is because it was used as a Royal hunting forest by Polish kings and then Russian Tsars. Altitude 134-202m.",3,1
10730,"Bialowieza National Park","Not applicable","Bialystok","Poland","Europe","Not applicable",2.4000000000000000e+01,0.0000000000000000e+00,"E",5.2000000000000000e+01,4.5000000000000000e+01,"N",2.4000000000000000e+01,5.2750000000000000e+01,52.7500000000,23.9000000000,52.7500000000,23.9000000000,1.6500000000000000e+02,4.7500000000000000e+03,"The BPF is the best preserved lowland forest in Europe, this is because it was used as a Royal hunting forest by Polish kings and then Russian Tsars. Altitude 134-202m.",3,2
10731,"Bialowieza Primaeval Forest (Belarussian part)","Not applicable","Hrodzyenskaya","Belarus","Europe","Not applicable",2.4000000000000000e+01,0.0000000000000000e+00,"E",5.2000000000000000e+01,4.5000000000000000e+01,"N",2.4000000000000000e+01,5.2750000000000000e+01,52.9500000000,24.2500000000,52.3300000000,23.5700000000,1.6500000000000000e+02,6.7000000000000000e+04,"60% of the BPF is Belarussian. The BPF is the best preserved lowland forest in Europe, this is because it was used as a Royal hunting forest by Polish kings and then Russian Tsars. Altitude 134-202m.",3,1
10732,"France and the Channel Islands","Not applicable","Not applicable","Multiple or International jurisdiction","Europe","Not applicable",2.0000000000000000e+00,0.0000000000000000e+00,"E",4.7000000000000000e+01,0.0000000000000000e+00,"N",2.0000000000000000e+00,4.7000000000000000e+01,51.1000000000,7.7500000000,42.2500000000,-5.1000000000,,5.4981556000000000e+07,"France & United Kingdom.",3,1
10733,"Netherlands","Not applicable","Not applicable","Netherlands","Europe","Not applicable",6.0000000000000000e+00,0.0000000000000000e+00,"E",5.3000000000000000e+01,0.0000000000000000e+00,"N",6.0000000000000000e+00,5.3000000000000000e+01,53.5092990000,3.3638890000,50.7560690000,7.2094440000,,3.6174530000000000e+06,"None",3,1
10734,"West Germany","Not applicable","Not applicable","Germany","Europe","Not applicable",9.0000000000000000e+00,0.0000000000000000e+00,"E",5.1000000000000000e+01,0.0000000000000000e+00,"N",9.0000000000000000e+00,5.1000000000000000e+01,52.0000000000,9.0000000000,49.0000000000,6.0000000000,,2.4852863000000000e+07,"None",3,1
10735,"Britain, France, Netherlands, West Germany and Denmark","Not applicable","Not applicable","Multiple or International jurisdiction","Europe","Not applicable",5.0000000000000000e+00,0.0000000000000000e+00,"E",4.9000000000000000e+01,0.0000000000000000e+00,"N",5.0000000000000000e+00,4.9000000000000000e+01,57.7500000000,10.7500000000,42.2500000000,-7.7500000000,,1.1223039800000000e+08,"Co-ordinates central for the five countries. Britain, France, Netherlands, West Germany and Denmark.",3,1
10736,"River Pechora, western, eastern and middle Ural mountain range area.","Not applicable","Komi Republic","Russian Federation","Asia","Not applicable",6.0000000000000000e+01,0.0000000000000000e+00,"E",6.2000000000000000e+01,3.0000000000000000e+01,"N",6.0000000000000000e+01,6.2500000000000000e+01,67.0000000000,65.0000000000,57.0000000000,49.0000000000,,,"Approximate co-ordinates.",2,1
10737,"Norfolk (five estates)","Not applicable","Norfolk","UK - England","Europe","Not applicable",1.0000000000000000e+00,2.0000000000000000e+01,"E",5.2000000000000000e+01,4.5000000000000000e+01,"N",1.3333333333333333e+00,5.2750000000000000e+01,52.9700000000,1.7300000000,52.3500000000,0.1500000000,,4.9390000000000000e+03,"The names and locations of the estates are unknown, the codes they were given are, W1, B13, H3, H5 & T2. The combined area of four of them is 12200 acres. Approximate co-ordinates.",2,2
10738,"Cairnmuir, near Cromwell","Cairnmuir, near Cromwell","Central Otago","New Zealand","Australia","Not applicable",1.6900000000000000e+02,1.4000000000000000e+01,"E",4.5000000000000000e+01,3.0000000000000000e+00,"S",1.6923333333333332e+02,-4.5049999999999997e+01,-45.0500000000,169.2300000000,-45.0500000000,169.2300000000,,,"Co-ordinates of Cromwell are given.",2,2
10744,"Sweden","Not applicable","Not applicable","Sweden","Europe","Not applicable",1.7000000000000000e+01,0.0000000000000000e+00,"E",6.3000000000000000e+01,0.0000000000000000e+00,"N",1.7000000000000000e+01,6.3000000000000000e+01,69.0700000000,24.1000000000,55.3000000000,11.0500000000,,,"None",3,1
10745,"Estonia","Not applicable","Not applicable","Estonia","Europe","Not applicable",2.6000000000000000e+01,0.0000000000000000e+00,"E",5.9000000000000000e+01,0.0000000000000000e+00,"N",2.6000000000000000e+01,5.9000000000000000e+01,59.6683200000,21.8319400000,57.5222020000,28.1952990000,,1.2490000000000000e+06,"None",3,1
10746,"Latvia","Not applicable","Not applicable","Latvia","Europe","Not applicable",2.5000000000000000e+01,0.0000000000000000e+00,"E",5.7000000000000000e+01,3.0000000000000000e+01,"N",2.5000000000000000e+01,5.7500000000000000e+01,58.0844000000,20.9869410000,55.6749990000,28.2378010000,,,"None",3,1
10747,"Lithuania","Not applicable","Not applicable","Lithuania","Europe","Not applicable",2.4000000000000000e+01,0.0000000000000000e+00,"E",5.6000000000000000e+01,0.0000000000000000e+00,"N",2.4000000000000000e+01,5.6000000000000000e+01,56.4200000000,26.8500000000,24.3800000000,21.0800000000,,1.4790000000000000e+06,"None",3,1
10748,"Romanian Carpathians","Not applicable","Not applicable","Romania","Europe","Not applicable",2.5000000000000000e+01,3.0000000000000000e+01,"E",4.7000000000000000e+01,0.0000000000000000e+00,"N",2.5500000000000000e+01,4.7000000000000000e+01,51.0000000000,27.0000000000,43.0000000000,15.0000000000,,,"None",3,1
10749,"Cairngorms","Not applicable","Aberdeenshire/Moray/Highlands","UK - Scotland","Europe","Not applicable",3.0000000000000000e+00,3.5000000000000000e+01,"W",5.7000000000000000e+01,1.0000000000000000e+01,"N",-3.5833333333333335e+00,5.7166666666666664e+01,57.3700000000,-4.1200000000,56.8300000000,-2.9800000000,,,"None",3,1
10750,"Sussex (unknown site near Brighton)","Brighton","Sussex","UK - England","Europe","Not applicable",0.0000000000000000e+00,1.0000000000000000e+01,"W",5.0000000000000000e+01,5.0000000000000000e+01,"N",-1.6666666666666666e-01,5.0833333333333336e+01,50.8330000000,-0.1670000000,50.8330000000,-0.1670000000,1.4500000000000000e+02,4.0000000000000001e-02,"An area of chalk downland lying on Upper Chalk bedrock on hill slopes and dry valleys between 100 and 190m altitude. (Described by Hutchings in Vegetatio, 53. (1983)).South-west facing slope, inclination 16°. Measures 20m x 20m. Co-ords of Brighton",2,4
10751,"West Gloucestershire","Not applicable","Gloucestershire","UK - England","Europe","Not applicable",2.0000000000000000e+00,1.4000000000000000e+01,"W",5.1000000000000000e+01,5.3000000000000000e+01,"N",-2.2333333333333334e+00,5.1883333333333333e+01,52.0500000000,-2.1200000000,51.5700000000,-2.6800000000,,,"Co-ordinates of Gloucester given.",3,2
10752,"Common Birds Census farmland plots","Not applicable","Not applicable","United Kingdom","Europe","Not applicable",1.0000000000000000e+00,3.0000000000000000e+01,"W",5.4000000000000000e+01,0.0000000000000000e+00,"N",-1.5000000000000000e+00,5.4000000000000000e+01,59.3500000000,1.7500000000,49.9500000000,-8.1500000000,,6.0863999999999996e+03,"None",2,2
10753,"Common Birds Census woodland plots","Not applicable","Not applicable","United Kingdom","Europe","Not applicable",1.0000000000000000e+00,3.0000000000000000e+01,"W",5.4000000000000000e+01,0.0000000000000000e+00,"N",-1.5000000000000000e+00,5.4000000000000000e+01,59.3500000000,1.7500000000,49.9500000000,-8.1500000000,,1.8278000000000000e+03,"Woodland plots are made up of woodland (912.9 ha), parkland (612.2 ha) and heathland and scrub areas (302.7 ha).",2,2
10754,"Common Birds Census plots","Not applicable","Not applicable","United Kingdom","Europe","Not applicable",1.0000000000000000e+00,3.0000000000000000e+01,"W",5.4000000000000000e+01,0.0000000000000000e+00,"N",-1.5000000000000000e+00,5.4000000000000000e+01,59.3500000000,1.7500000000,49.9500000000,-8.1500000000,1.0000000000000000e+00,,"None",2,1
10755,"Spain","Not applicable","Not applicable","Spain","Europe","Not applicable",4.0000000000000000e+00,0.0000000000000000e+00,"W",4.0000000000000000e+01,0.0000000000000000e+00,"N",-4.0000000000000000e+00,4.0000000000000000e+01,43.7800000000,3.2500000000,36.0000000000,-9.2500000000,,,"None",3,1
10756,"European Russia","Not applicable","Not applicable","Russian Federation","Europe","Not applicable",3.5000000000000000e+01,0.0000000000000000e+00,"E",5.5000000000000000e+01,0.0000000000000000e+00,"N",3.5000000000000000e+01,5.5000000000000000e+01,77.0000000000,59.7500000000,40.5000000000,27.3000000000,,,"None",3,1
10757,"Czechoslovakia","Not applicable","Not applicable","Czech Republic and Slovakia","Europe","Not applicable",1.8000000000000000e+01,0.0000000000000000e+00,"E",4.9000000000000000e+01,0.0000000000000000e+00,"N",1.8000000000000000e+01,4.9000000000000000e+01,51.0000000000,49.0500000000,47.7500000000,12.1300000000,,,"Czechoslovakia now consists of the Czech Republic and Slovakia.",3,1
10758,"Switzerland","Not applicable","Not applicable","Switzerland","Europe","Not applicable",8.0000000000000000e+00,0.0000000000000000e+00,"E",4.7000000000000000e+01,0.0000000000000000e+00,"N",8.0000000000000000e+00,4.7000000000000000e+01,47.7500000000,10.5000000000,46.8000000000,6.0000000000,,,"None",3,1
10759,"Lake Esrom (Esrum)(depth 17m)","Fredensborg","Frederiksborg","Denmark","Europe","Not applicable",1.2000000000000000e+01,0.0000000000000000e+00,"E",5.6000000000000000e+01,0.0000000000000000e+00,"N",1.2000000000000000e+01,5.6000000000000000e+01,56.0000000000,12.3800000000,56.0000000000,12.3800000000,,,"The surface area of the lake is 17.3 km^2 (1730 ha) and a maximum depth of 22m. Sampling was done along the Tumlingehus transect.",4,2
10760,"Lake Esrom (Esrum)(depth 14m)","Fredensborg","Frederiksborg","Denmark","Europe","Not applicable",1.2000000000000000e+01,0.0000000000000000e+00,"E",5.6000000000000000e+01,0.0000000000000000e+00,"N",1.2000000000000000e+01,5.6000000000000000e+01,56.0000000000,12.3800000000,56.0000000000,12.3800000000,,,"The surface area of the lake is 17.3 km^2 (1730 ha) and a maximum depth of 22m. Sampling was done along the Tumlingehus transect.",4,2
10761,"Lake Esrom (Esrum)(depth 11m)","Fredensborg","Frederiksborg","Denmark","Europe","Not applicable",1.2000000000000000e+01,0.0000000000000000e+00,"E",5.6000000000000000e+01,0.0000000000000000e+00,"N",1.2000000000000000e+01,5.6000000000000000e+01,56.0000000000,12.3800000000,56.0000000000,12.3800000000,,,"The surface area of the lake is 17.3 km^2 (1730 ha) and a maximum depth of 22m. Sampling was done along the Tumlingehus transect.",4,2
